STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,AWND
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20111207,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111207,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111207,30,-9999,-9999,172,72,83,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111207,102,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111207,284,-9999,-9999,150,56,-9999,26
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111207,53,-9999,-9999,156,94,94,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111207,56,-9999,-9999,167,72,83,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111207,406,-9999,0,150,72,-9999,31
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111207,53,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111207,229,0,0,139,61,61,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111207,284,0,0,144,72,83,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111207,376,-9999,-9999,133,56,56,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111207,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111207,64,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111207,330,-9999,-9999,144,56,-9999,30
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111207,25,-9999,-9999,172,83,83,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111207,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111207,66,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20.4,42.2107,-70.8904,20111207,71,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111207,48,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111207,41,-9999,-9999,150,111,128,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111207,328,-9999,-9999,150,83,-9999,16
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111208,244,0,0,61,0,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111208,198,-9999,-9999,67,0,-9999,59
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111208,607,0,0,89,6,6,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111208,650,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111208,406,0,0,161,11,67,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111208,495,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111208,513,-9999,-9999,89,17,28,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20111208,513,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111208,498,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111208,485,-9999,-9999,83,17,22,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111208,622,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111208,180,-9999,-9999,72,17,-9999,60
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111208,671,-9999,-9999,94,17,17,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111208,556,0,0,83,17,17,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111208,226,-9999,0,78,28,-9999,72
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111208,455,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111208,290,0,0,61,-22,11,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111208,394,0,0,83,11,11,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111208,216,-9999,-9999,72,0,0,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111208,526,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111208,592,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111208,224,-9999,-9999,67,6,-9999,57
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111208,513,-9999,-9999,83,17,22,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111208,577,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111208,536,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20.4,42.2107,-70.8904,20111208,569,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111208,577,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111208,630,-9999,-9999,128,17,17,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111208,249,-9999,-9999,83,11,-9999,52
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111209,0,0,0,100,-6,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20111209,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111209,0,-9999,-9999,100,-10,-9999,22
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111209,0,0,0,56,-6,0,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111209,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111209,0,0,0,106,0,94,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111209,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111209,0,-9999,-9999,67,11,39,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111209,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111209,0,-9999,-9999,72,22,50,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111209,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111209,3,-9999,-9999,100,11,-9999,26
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111209,0,-9999,-9999,61,-11,-6,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111209,0,0,0,67,-6,0,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111209,0,-9999,0,111,17,-9999,45
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111209,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111209,0,0,0,94,-33,61,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111209,0,0,0,111,-17,61,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111209,3,-9999,-9999,100,-6,61,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111209,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111209,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111209,0,-9999,-9999,106,0,-9999,23
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111209,0,-9999,-9999,61,-6,-6,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111209,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111209,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20.4,42.2107,-70.8904,20111209,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111209,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111209,0,-9999,-9999,56,-17,-11,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111209,0,-9999,-9999,117,-5,-9999,18
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111210,0,0,0,61,-28,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111210,0,-9999,-9999,67,-38,-9999,26
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111210,0,0,0,100,0,39,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111210,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111210,8,0,0,94,39,56,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111210,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111210,0,-9999,-9999,106,39,50,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111210,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111210,0,-9999,-9999,94,22,39,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111210,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111210,0,-9999,-9999,72,-10,-9999,26
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111210,0,-9999,-9999,106,-6,50,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111210,0,0,0,106,-6,50,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111210,0,-9999,0,83,-6,-9999,44
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111210,3,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111210,3,0,0,67,-39,-39,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111210,3,0,0,72,11,11,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111210,0,-9999,-9999,61,-39,-39,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111210,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111210,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111210,0,-9999,-9999,72,-27,-9999,26
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111210,10,-9999,-9999,89,-11,39,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111210,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111210,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20.4,42.2107,-70.8904,20111210,3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111210,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111210,3,-9999,-9999,100,-17,44,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111210,3,-9999,-9999,89,-21,-9999,22
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111211,0,0,0,22,-50,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111211,0,-9999,-9999,28,-66,-9999,18
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111211,0,0,0,61,-50,-50,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111211,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111211,0,0,0,56,-56,33,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111211,0,-9999,-9999,78,-39,-28,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111211,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111211,0,-9999,-9999,67,-33,-28,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111211,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111211,0,-9999,-9999,39,-43,-9999,16
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111211,0,-9999,-9999,78,-50,0,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111211,0,0,0,72,-67,-67,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111211,0,-9999,0,33,-22,-9999,32
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111211,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111211,0,0,0,33,-89,-33,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111211,0,0,0,33,-44,-28,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111211,0,-9999,-9999,33,-61,-28,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111211,0,0,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111211,0,-9999,-9999,28,-60,-9999,13
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111211,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111211,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20.4,42.2107,-70.8904,20111211,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111211,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111211,0,-9999,-9999,61,-56,-56,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111211,0,-9999,-9999,39,-43,-9999,7
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111212,0,0,0,83,-17,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20111212,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111212,0,-9999,-9999,89,-32,-9999,27
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111212,0,0,0,22,-50,-11,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111212,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111212,0,0,0,100,-22,89,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111212,0,-9999,-9999,39,-28,22,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20111212,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111212,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111212,0,-9999,-9999,33,-28,6,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111212,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111212,0,-9999,-9999,100,-16,-9999,28
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111212,0,-9999,-9999,28,-28,-17,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111212,0,0,0,33,-72,-11,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111212,0,-9999,0,94,-6,-9999,41
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111212,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111212,0,0,0,94,-56,-11,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111212,0,0,0,89,-33,22,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111212,0,-9999,-9999,89,-28,-22,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111212,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111212,0,0,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111212,0,-9999,-9999,94,-21,-9999,30
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111212,0,-9999,-9999,28,-67,-11,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111212,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111212,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20.4,42.2107,-70.8904,20111212,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111212,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111212,0,-9999,-9999,28,-61,-33,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111212,0,-9999,-9999,94,-27,-9999,16
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111213,0,0,0,67,-22,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20111213,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111213,0,-9999,-9999,83,-66,-9999,11
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111213,0,0,0,83,-22,-17,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111213,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111213,0,0,0,100,-22,89,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111213,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111213,0,-9999,-9999,89,-28,6,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111213,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111213,0,-9999,-9999,94,-6,-6,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111213,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111213,0,-9999,-9999,94,-38,-9999,12
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111213,0,-9999,-9999,89,-44,-44,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111213,0,0,0,89,-44,-44,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111213,0,-9999,0,83,-17,-9999,30
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111213,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111213,0,0,0,83,-78,-17,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111213,0,0,0,61,-56,6,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111213,0,-9999,-9999,78,-50,-22,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111213,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111213,0,0,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111213,0,-9999,-9999,72,-49,-9999,19
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111213,0,-9999,-9999,94,-50,-50,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111213,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111213,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20.4,42.2107,-70.8904,20111213,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111213,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111213,0,-9999,-9999,83,-67,-67,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111213,0,-9999,-9999,89,-55,-9999,10
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111214,0,0,0,44,6,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20111214,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111214,0,-9999,-9999,56,-43,-9999,6
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111214,0,0,0,67,-17,17,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111214,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111214,0,0,0,89,-17,50,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111214,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111214,0,-9999,-9999,72,6,28,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20111214,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111214,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111214,0,-9999,-9999,83,-6,39,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111214,0,-9999,0,-9999,-9999,-9999,-9999
